Date,BND,SPY,TSLA
2015-03-12,0.0007266320452408159,0.01271394394344072,-0.013781390917263936
2015-03-13,-0.0009669826410028115,-0.0061324218304324996,-0.012508496633278132
2015-03-16,0.0019369339945931596,0.013360279839418565,0.037205883869277256
2015-03-17,0.0008452078817307029,-0.0029721840354342,-0.00495657224609003
2015-03-18,0.006156032712753445,0.012021466592724295,0.030709164308927006
2015-03-19,-0.0029985806082325484,-0.004561356575768061,-0.025210528438961433
2015-03-20,0.0026477315287092296,0.008826938686412378,0.012420115455768377
2015-03-23,0.0004789591458964626,-0.0019487043140036242,0.007825204316233458
2015-03-24,0.0016800833405392623,-0.005619114252912283,0.010469325694766773
2015-03-25,-0.0015568191360771921,-0.014653705802325834,-0.036783689389238594
2015-03-26,-0.00323846311477638,-0.002381678815106203,-0.020020535165919506
2015-03-27,0.0009623929566500156,0.0022898547788474666,-0.028412417028683246
2015-03-30,0.0012015924973571845,0.012199832300422209,0.030108169094502424
2015-03-31,0.0010815013702663023,-0.008739223680418795,-0.009445338842494988
2015-04-01,0.003978871287800612,-0.0035364411096060477,-0.0062510704017435526
2015-04-02,-0.0013171452719463739,0.0035973373111342077,0.018177920738268627
2015-04-06,0.0008397924569705228,0.006733059511385919,0.06335084074758979
2015-04-07,0.0005989616393800024,-0.00264627528727579,0.0007385693434276419
2015-04-08,-0.0007183237189036795,0.0033772243396024137,0.02174665976455148
2015-04-09,-0.002156881281087819,0.004423447007659398,0.011653015949509848
2015-04-10,-0.00048074502211503667,0.0054571582910003524,0.0038555516327911654
2015-04-13,0.00024078979051278537,-0.0045227916365155885,-0.005310595640134919
2015-04-14,0.0018012965378166879,0.001912839711728509,-0.011059221524362783
2015-04-15,0.0009589681221222612,0.004487022745141012,0.0017834849910411954
2015-04-16,-0.00023904616370007403,-0.00028492706606064733,-0.005437155028403029
2015-04-17,0.0016769722564338174,-0.011503556157201444,0.0004354513000803806
2015-04-20,-0.0010762058497016946,0.009137016908837392,-0.007350472676152187
2015-04-21,-0.001197506852667618,-0.0011914534154897627,0.02016856020521529
2015-04-22,-0.0037164511299199177,0.0049141812594972745,0.04789641514821552
2015-04-23,0.0019254640444485993,0.002515724134272368,-0.0038279091473925053
2015-04-24,0.0015609807171055312,0.0023207728910983327,-0.0007776197845633659
2015-04-27,-0.0007195382237443759,-0.004157689435942302,0.060065042656655576
2015-04-28,-0.003119762018037875,0.003178897392027702,-0.004621129472000773
2015-04-29,-0.003129464943101401,-0.004114785040578273,0.00854744301337429
2015-04-30,0.0010873813913219177,-0.010020256212320167,-0.027532837607318394
2015-05-01,-0.003033571051199835,0.010840987288184056,-8.840630703377261e-05
2015-05-04,-0.0014552053926020214,0.0028476666114929383,0.01982033262823535
2015-05-05,-0.0015778623214728338,-0.011451842129355905,0.010585201507501196
2015-05-06,-0.002796033045844082,-0.004116606218627861,-0.01081772507834955
2015-05-07,0.002073203568863091,0.003989348757783784,0.027643952080381284
2015-05-08,0.0026758543602412033,0.013166272341019969,-0.000802367109835278
2015-05-11,-0.00521760328916665,-0.004772945867623557,0.012171892568897835
2015-05-12,-0.0012198641402375587,-0.002991237739011665,0.021921607801995036
2015-05-13,-0.00048814981730505025,0.00019047325456700293,-0.006374116918974937
2015-05-14,0.001955635313518611,0.010427716122513697,0.0037831669775971744
2015-05-15,0.004023019596732125,0.0010838824103889255,0.019418271142708665
2015-05-18,-0.003643610275558151,0.003106670613590712,-0.0003617094762363715
2015-05-19,-0.002194001957339431,-0.0003284479075763569,-0.006472295749399448
2015-05-20,0.0,-0.0007041330641739396,-0.011289082211751178
2015-05-21,0.0031764020785629565,0.0029123711690457466,0.005197378373454464
2015-05-22,-0.0006089969284602814,-0.0023885790622294456,0.008590523912465953
2015-05-26,0.0024376553770895093,-0.010752014511802632,-0.0010898750183484518
2015-05-27,0.00048607741920858594,0.009492407018348414,-0.00012128073379813475
2015-05-28,0.00012101875254688643,-0.001128564838030588,0.016246998689338543
2015-05-29,0.0003647174672811726,-0.00621275798302634,-0.0025849904207780883
2015-06-01,-0.003334465824053834,0.002036766094318576,-0.005382784466743784
2015-06-02,-0.002807390406534438,-0.0009927255675290514,-0.004409611340134401
2015-06-03,-0.004408256897311169,0.0026495566150246397,0.0025769365731915794
2015-06-04,0.0024593011620188676,-0.00844667131664889,-0.01232978096437809
2015-06-05,-0.003925633592597566,-0.0017132075134002056,0.013093670696398219
2015-06-08,0.0012311601444712217,-0.0061497732288899876,0.028698768522178453
2015-06-09,-0.0029521479179150933,-0.0001437093259026856,-0.00113150446221999
2015-06-10,-0.002097180579289426,0.011993343142015389,-0.020703187995237737
2015-06-11,0.004697911029332147,0.0032234982807666235,0.0028321502750325855
2015-06-12,-0.0007379246029061148,-0.0076551317808051245,-0.0028638677326909834
2015-06-15,0.0001223492535216142,-0.004285466941981175,-0.0012366685227346297
2015-06-16,0.0025867603256974903,0.005452110849038183,0.010943373157369374
2015-06-17,0.0003675919440655484,0.0016166849384715576,0.028800573289696096
2015-06-18,-0.000736326326758574,0.01039923447539537,0.005683373161624372
2015-06-19,0.0028263338470333466,-0.004438974258571982,0.0023674530537807215
2015-06-22,-0.0047782020533115865,0.005122827334992808,-0.010361630404811084
2015-06-23,-0.0023392346585835444,0.0007082312950934533,0.030332307745169373
2015-06-24,0.0018510846017514293,-0.007262549352291203,-0.009339929636816735
2015-06-25,-0.001354941584279179,-0.0030402858605551586,0.013651601690611415
2015-06-26,-0.0018502329896745717,-0.00019085991910827715,-0.006324607704336294
2015-06-29,0.005066064046521657,-0.020970641924578315,-0.018982328906347767
2015-06-30,-0.0009835672377953575,0.00209359575706336,0.02381499635902573
2015-07-01,-0.0024290505532218454,0.008015545257512136,0.003317596250232091
2015-07-02,0.0024722999412085667,-0.0009157251867091265,0.04038639915454456
2015-07-06,0.003452302187307632,-0.002846297339775705,-0.001071274437522196
2015-07-07,0.0009835043403141341,0.006288728432654933,-0.04232804124569667
2015-07-08,0.002823019482959044,-0.016776868675955736,-0.04823057784907436
2015-07-09,-0.0033052640932533794,0.0018087786644351844,0.011609720385955313
2015-07-10,-0.004667204818471826,0.012591520447345683,0.004768851945843755
2015-07-13,-0.0023438980414208777,0.011037289052818089,0.011614881028806812
2015-07-14,0.001854923265208308,0.004338051867910808,0.013312443878506386
2015-07-15,0.0028399768748790244,-0.00033223524886172306,-0.009448430502932648
2015-07-16,0.0,0.008024567265011218,0.013452917723576485
2015-07-17,0.0001230420669886545,0.0008477272654074941,0.029923479333326286
2015-07-20,-0.001353972196651343,0.0005175038412656985,0.027670547578698246
2015-07-21,0.001848644379759845,-0.003951427029284416,-0.054878507378390284
2015-07-22,0.0003688992276764669,-0.0017945223475730465,0.004123425201304931
2015-07-23,0.0023366053954487764,-0.005629732944374521,-0.0025011922264167596
2015-07-24,0.0006139076483693273,-0.010372163375335086,-0.0066990980175530845
2015-07-27,0.001962050334641363,-0.0058170552013391275,-0.046720231391331746
2015-07-28,-0.001712958688893762,0.012282740938217795,0.04667806507496031
2015-07-29,-0.0008590506364325456,0.006879073135409142,-0.003776200204621105
2015-07-30,0.0003685161058262221,0.00023758764619374872,0.011257673505236987
2015-07-31,0.003434154798249045,-0.0015178782138302038,-0.0023988239767867015
2015-08-03,0.0023145743920649497,-0.003373061547431777,-0.023144884928617437
2015-08-04,-0.003421195754582995,-0.0019544371779288694,0.02419330078904558
2015-08-05,-0.0015947445274738792,0.0032954565376488443,0.014458436896063187
2015-08-06,0.0006150772744366595,-0.008187725375730093,-0.08884613070827718
2015-08-07,0.002085341919390249,-0.0019200140391094633,-0.014707655017798138
2015-08-10,-0.002081002318022107,0.012599107888395134,-0.005649254943673188
2015-08-11,0.0038051176092237515,-0.009023148645036616,-0.015634065274604314
2015-08-12,-0.00036789660734626306,0.0011983413100593587,0.0033702625495031224
2015-08-13,-0.002078871958441586,-0.0012447074954611281,0.018222278547613824
2015-08-14,-0.0003676994393880806,0.003642538642471438,0.0026389930841606013
2015-08-17,0.0018393567358712115,0.005586779381757889,0.04869422505161958
2015-08-18,-0.0018359797142170065,-0.0028964666336852574,0.022471468870960187
2015-08-19,0.003555490988141674,-0.00790579271686409,-0.02098032399177252
2015-08-20,0.0008558489045298323,-0.020881089756407567,-0.05120474567775368
2015-08-21,0.0015867624790280033,-0.030102603605752565,-0.047113613026361856
2015-08-24,-0.00024394077115652557,-0.04210677205577984,-0.05156653613722739
2015-08-25,-0.003291969098155656,-0.011767659489050453,0.005299957738899019
2015-08-26,-0.0042808478496942914,0.03839353316243188,0.021860631008791875
2015-08-27,0.0013513352231258047,0.02473512194666072,0.08072407396744574
2015-08-28,0.00049093151933155,5.0205612752707296e-05,0.022593474526899193
2015-08-31,-0.001348788295953418,-0.008079086123133905,0.00233425311787383
2015-09-01,0.0024366403763258493,-0.029847875466101348,-0.04187746789935942
2015-09-02,-0.000736947243035524,0.018981118153317933,0.0379667326201818
2015-09-03,0.0007374907347994508,0.0007166707581571785,-0.008559158628931418
2015-09-04,0.002454639694983385,-0.015137120284924532,-0.014822516253377382
2015-09-08,-0.0024486291925690518,0.02513123393298189,0.0257924872165749
2015-09-09,-0.0002464220741452694,-0.01337170303129731,0.002981841490309778
2015-09-10,-0.0020868023591786855,0.005441604776433628,-0.0017275792568650639
2015-09-11,0.002091166209758688,0.004544397568958969,0.007083127758706009
2015-09-14,0.00024648281295114316,-0.003710402571682425,0.011788685834209334
2015-09-15,-0.004174101894368176,0.012499443464482951,0.0015008533688181114
2015-09-16,-0.0006164925861557036,0.008666437885133771,0.03423117949694654
2015-09-17,0.005673881503992506,-0.0022478139611475934,-0.000686427307326376
2015-09-18,0.002820386339759784,-0.016341766468252694,-0.005532854221774852
2015-09-21,-0.0036679981073575174,0.005167956053094613,0.013736467307306599
2015-09-22,0.0018408424632467835,-0.012979978144988191,-0.012339109416155347
2015-09-23,0.0,-0.0015986926870102947,0.000459842504490382
2015-09-24,0.0003675529114162135,-0.0036155318358289668,0.007890882645230857
2015-09-25,-0.0018375764596335609,-0.0002591827530720181,-0.02360137483948066
2015-09-28,0.002576720874251315,-0.025097585374033282,-0.03300761554870424
2015-09-29,0.0007342356109565351,0.000585451719941732,-0.00716505256437161
2015-09-30,0.0019567885538662733,0.018658121732014532,0.007095082009808129
2015-10-01,0.0005382598695591323,0.0026094719488070073,-0.03429950833940998
2015-10-02,0.003789142570560289,0.01493771735199112,0.032057758124643954
2015-10-05,-0.0038965282597238637,0.017794931745964027,-0.005735797824596434
2015-10-06,0.0013447867675893121,-0.0034263390763378254,-0.01905337856419076
2015-10-07,0.0,0.008190251829179207,-0.03934404066335062
2015-10-08,-0.001587103992566008,0.009026960142737961,-0.022590068231747584
2015-10-09,-0.00012261969298965614,0.0005963305078435788,-0.02659664782558413
2015-10-12,0.0017124565696475802,0.000943442024327279,-0.023154721971044956
2015-10-13,0.0006106715782083771,-0.0063018060931493425,0.017023869860745666
2015-10-14,0.0036596744329990827,-0.004793872339147409,-0.010809577491181055
2015-10-15,-0.001944315278497477,0.01535414091587528,0.020426012486898237
2015-10-16,-0.000366062539581935,0.004546760186774801,0.025755735523108614
2015-10-19,0.0,0.0004920967743355931,0.00480158072748571
2015-10-20,-0.001583889429790153,-0.001278663873269803,-0.06606755350432658
2015-10-21,0.0018304360310807954,-0.00620355912558801,-0.013800880426347861
2015-10-22,0.001706022959170328,0.01689386867623921,0.0077586303749297425
2015-10-23,-0.002554404569338753,0.01096151800088263,-0.01242211222596079
2015-10-26,0.001097021225007433,-0.002457654840018697,0.02950887527409196
2015-10-27,0.00024352878159716873,-0.001932139971922875,-0.022809699646425874
2015-10-28,-0.002799959546607833,0.011374672605919622,0.012407945034625278
2015-10-29,-0.003541007665317064,-0.0005744979782057458,-0.006245254663083899
2015-10-30,0.0022061593468902796,-0.004309754404516197,-0.022208650663342766
2015-11-02,-0.0019722912223182343,0.011830938093372101,0.03315139413174362
2015-11-03,-0.001719067289439824,0.002899455316243804,-0.025445558566223325
2015-11-04,0.0006144400910863546,-0.0030330897947964397,0.11173506172895453
2015-11-05,-0.0018435879668521338,-0.0009985050505600945,0.0006043683865557536
2015-11-06,-0.003939552799182677,-0.0005234315919628862,0.0025456895572166793
2015-11-09,-0.0008650249533962429,-0.009331592136113342,-0.030254799225420848
2015-11-10,0.0011131990911119605,0.0023066543532692663,-0.0391869859962497
2015-11-11,0.00012360564268321106,-0.003931591155031389,0.011916854312549408
2015-11-12,0.0001237127329158927,-0.013959775448955991,-0.028026284636262333
2015-11-13,0.0018527697151495826,-0.011228245258426472,-0.02700290247242554
2015-11-16,0.0,0.01520684404758832,0.03436451812394292
2015-11-17,0.0011099967856622595,-0.0007292738280015865,-0.0014463979691021756
2015-11-18,-0.0004924731631403834,0.01586589828958629,0.033037326654939525
2015-11-19,0.0013552430967305185,-0.0008623124191770026,0.0033021410176179433
2015-11-20,-0.00024559788641997926,0.0036441504587119145,-0.008070393546729338
2015-11-23,0.00036909690308495335,-0.0011462503596196827,-0.010272166508136338
2015-11-24,0.00036889978594190076,0.0013390122269736349,0.0022961761034103745
2015-11-25,0.00012286033727804124,-0.00014305082519716628,0.052187810783939304
2015-11-27,0.0004920509321133526,0.0011462806894548816,0.008578708564050963
2015-11-30,-0.0004918089370674616,-0.0041515775986332715,-0.005828773569144241
2015-12-01,0.003784510560671306,0.009535546131060668,0.03009640513952827
2015-12-02,-0.001228492880056442,-0.010204732748139822,-0.021923391675773063
2015-12-03,-0.007745252195153318,-0.014002856986625067,0.0031036038358105422
2015-12-04,0.003965854322445006,0.019502685523940855,-0.010012412396463
2015-12-07,0.0017273841862570638,-0.006058209812364823,0.003255441103328094
2015-12-08,0.0002466741151860852,-0.006719572564699461,-0.01908015011055786
2015-12-09,-0.0003702850957875148,-0.0077802480410336106,-0.009703589724369799
2015-12-10,-0.00012292612395670144,0.0025816129772124885,0.011357503870956798
2015-12-11,0.002710918204802182,-0.01938127965190406,-0.044259422857554354
2015-12-14,-0.004669824497479769,0.005052652822287396,0.007188217785247586
2015-12-15,-0.0011111584296424892,0.010497651440635858,0.011483228662796385
2015-12-16,-0.0011122723155360115,0.014632249007098919,0.06069926383234869
2015-12-17,0.0021031351964817535,-0.015238604970741476,-0.004775935638145934
2015-12-18,0.0022226528877036245,-0.017815139766823918,-0.01255404258485504
2015-12-21,-0.001108770501919154,0.008249507202972461,0.009112170445755297
2015-12-22,-0.001356492096201145,0.00907434706851773,-0.011222896648004466
2015-12-23,0.00012341283736438946,0.01238309065811305,-0.001087238493853948
2015-12-24,0.0007433149711750797,-0.0016503404717951309,0.003787586036986701
2015-12-28,0.0,-0.0022850708015500487,-0.007026053028503343
2015-12-29,-0.003093808571471235,0.010672391444674467,0.03599040660703223
2015-12-30,0.0006203394255586137,-0.007088015126681557,0.003794452891639599
2015-12-31,0.0019854938758596674,-0.01000332251607361,0.008064193426244648
2016-01-04,-0.0004952373444955249,-0.013979656258022,-0.06916383417344563
2016-01-05,0.0012385542086303936,0.0016915665726475737,8.951501876963697e-05
2016-01-06,0.004454254996282936,-0.012614289938491008,-0.019648196488239345
2016-01-07,0.00012315365120540989,-0.023991680657241665,-0.015476613580219345
2016-01-08,0.0012318096872543371,-0.010976494228899347,-0.021562746019443524
2016-01-11,-0.0041828911701523586,0.0009899639702071195,-0.014928912731952182
2016-01-12,0.002594549334237195,0.00806832730667284,0.01019968109607805
2016-01-13,0.0024641653902544025,-0.024940680544367155,-0.04600657570629507
2016-01-14,-0.0012287512903583764,0.016417139255152424,0.029304524761110118
2016-01-15,0.001722513697279604,-0.0214662697870025,-0.005771584676250496
2016-01-19,-0.0012287528034952144,0.00133102475831115,-0.0013171814898143008
2016-01-20,0.0011072925914308307,-0.012815468718685885,-0.02940598345394596
2016-01-21,-0.0006142399788254815,0.005602477704151676,0.006391513633018819
2016-01-22,-0.00036897646377220816,0.020515026973690897,0.012901930307042342
2016-01-25,0.0,-0.015116427641958752,-0.030461596504509303
2016-01-26,0.0014761476322160405,0.013643132642984668,-0.014359893464118478
2016-01-27,0.0,-0.010882921607375029,-0.028363311180212625
2016-01-28,0.0007368951505546395,0.0052090097300869775,0.00866696594809202
2016-01-29,0.002944019430322742,0.02437724244942041,0.007907252180474389
2016-02-01,-0.002034429087470646,-0.0003611847631838083,0.030020838930620908
2016-02-02,0.003440297832119521,-0.01802248259424355,-0.07190002137704643
2016-02-03,0.0007341889298397852,0.005994946442811955,-0.05088083130264043
2016-02-04,0.0007338307716935333,0.0015685930883675425,0.010664105137480506
2016-02-05,-0.0009774830820582503,-0.01905034158640717,-0.07260598006471042
2016-02-08,0.004283651413420797,-0.01346119124900913,-0.08985239514773324
2016-02-09,-0.0001218132182141396,5.4030907214341894e-05,0.0017568447590106118
2016-02-10,0.002071436545768801,-0.0008628164128007265,-0.03089374112383303
2016-02-11,0.0006088379274753475,-0.013008073546126875,0.04733064290572564
2016-02-12,-0.0032822340587469467,0.02061716020669313,0.0037881413094784655
2016-02-16,-0.0014634279134932981,0.016877822997866998,0.027343852480015807
2016-02-17,-0.00024458237724223064,0.016334773498829502,0.08706565860035376
2016-02-18,0.0034205462098386707,-0.004095786510945332,-0.011323158733693717
2016-02-19,-0.001339239403244985,-0.00046855923962596524,-0.0011392968371775059
2016-02-22,0.00024425509030612247,0.014479502972037706,0.06699479062990088
2016-02-23,0.0006094399187221988,-0.012629768138304853,-0.0029818286241705128
2016-02-24,0.0007304033634008,0.004575803222141239,0.010101004393246793
2016-02-25,0.0014606382032025245,0.01211199157349796,0.047094914915335684
2016-02-26,-0.0009721393747161855,-0.002301551160485582,0.015525816600528097
2016-02-29,0.0006074904602584308,-0.007842741999847691,0.008353468768718342
2016-03-01,-0.003349510889273044,0.02350689990128152,-0.029073080259574557
2016-03-02,-0.0006106615472103449,0.004492730503716125,0.010678823954507921
2016-03-03,0.000488659698034466,0.003919301904639516,0.039290607872446426
2016-03-04,-0.0004884210263632616,0.003253690407647891,0.02707681972740761
2016-03-07,-0.0002453501406982639,0.00079851037064671,0.021140033080221166
2016-03-08,0.0033031945248038763,-0.010917929500259382,-0.013103370952345483
2016-03-09,-0.001706532427347196,0.004939371149734972,0.030207303417474796
2016-03-10,-0.0004888423062208158,0.0008026263813019074,-0.01696052509474255
2016-03-11,-0.0013439544029347772,0.01613694757344719,0.011307091998520313
2016-03-14,0.002202206842435217,-0.0012821199166960229,0.036867487272411736
2016-03-15,-0.000977087220792039,-0.001629641854018371,0.014826854254383681
2016-03-16,0.003911391764336969,0.005787124240488994,0.01644223390939903
2016-03-17,0.0021907082927727917,0.006344182049452085,0.02005139734476491
2016-03-18,0.0008514541542248288,0.003929562154876276,0.028094340456043643
2016-03-21,-0.001821409874397606,0.0014186611192956722,0.023975234953553137
2016-03-22,-0.00024278465949412187,-0.0005371476990098101,-0.01711979903690175
2016-03-23,0.002188457271011801,-0.00659964953262937,-0.04977800018235601
2016-03-24,-0.0012129958550068931,-0.0004428241149311285,0.0232275906570083
2016-03-28,0.0004856325795126182,0.0005906646742519506,0.011020873910291051
2016-03-29,0.00412965751542127,0.009250026044633763,-0.0005646003647661324
2016-03-30,-0.0003629807150173914,0.004387784561064034,-0.014078972960765879
2016-03-31,0.001936679256467233,-0.0024269325147259213,0.012693337980441255
2016-04-01,0.0011249188486954775,0.006811822572346582,0.03403399570678456
2016-04-04,0.0,-0.0032377209073113367,0.039563979070301736
2016-04-05,0.0018130949587769063,-0.009987968567722216,0.03433343457363125
2016-04-06,-0.0004825854479926228,0.010921406483847651,0.038947853163352475
2016-04-07,0.003258315200056261,-0.01196594728214706,-0.030969800698537053
2016-04-08,-0.0008421881714925084,0.002696781595845854,-0.02772166475041915
2016-04-11,-0.00011970638323965943,-0.0023471477691967557,-0.0005998457768249255
2016-04-12,-0.0015652156476743118,0.00931262611335959,-0.008402652353309281
2016-04-13,0.0006020228487517709,0.0101010378899824,0.0270760454618868
2016-04-14,-0.0008431041202301426,4.808851145887694e-05,-0.010489893292484176
2016-04-15,0.0022928717024608414,-0.0011058123618639115,0.010521694235412493
2016-04-18,-0.00036240794496300577,0.0070268234620516346,-0.002475334060495493
2016-04-19,0.0006025417851935888,0.003154271198452241,-0.02564203697895895
2016-04-20,-0.002767736550894795,0.0009528112570893477,0.010510619221744344
2016-04-21,-0.0012064003634684184,-0.0053785919703668306,-0.006720777009723511
2016-04-22,-0.0003628187681202766,0.0,0.021990432529629622
2016-04-25,-0.0012087694322323594,-0.0017228119584973278,-0.007605979610801672
2016-04-26,-0.0014522550844039417,0.0014863850860118433,0.007624509088934195
2016-04-27,0.0030302778526214436,0.0020581915115467364,-0.008946136908751234
2016-04-28,0.0018122004615110932,-0.009075698414585665,-0.014952135009967504
2016-04-29,0.0007234980593715523,-0.0053991678857207015,-0.028056989923414988
2016-05-02,-0.0017626425308303606,0.007948804762041295,0.004319697802968259
2016-05-03,0.00278183555740652,-0.00870306098092899,-0.03920601056164674
2016-05-04,0.0003625951768120306,-0.005578332154167365,-0.04201105333661326
2016-05-05,0.0018080752679845435,-0.00019541848570792109,-0.04955961442777834
2016-05-06,-0.0004810008205723415,0.003659177097141031,0.016073354609201562
2016-05-09,0.0007220838770936044,0.0008263930117942131,-0.02796256243720341
2016-05-10,0.0,0.012433897146186368,-0.0011008885097381071
2016-05-11,0.0002405601605082186,-0.009354977006414189,0.0012937597581215154
2016-05-12,0.00012101558537258583,0.0002907984328777147,-0.00803978103371572
2016-05-13,0.0010824233960555762,-0.008714388940736062,0.001592002938870074
2016-05-16,-0.00216285843596431,0.009865425412481699,0.003275341382076302
2016-05-17,-0.0007227901867223885,-0.00933369953535268,-0.01742759842604591
2016-05-18,-0.004700238599044004,0.00029288141733530004,0.03180885470243422
2016-05-19,0.0010896197444874023,-0.003464993466311017,0.01913147353519906
2016-05-20,0.0,0.006317385232968986,0.023558406194412074
2016-05-23,0.0002416639818396682,-0.0013625805704591265,-0.01843105074925866
2016-05-24,-0.00048344759363072587,0.01296252250881258,0.007816075741021722
2016-05-25,-0.0003632932390206234,0.0067829307994402566,0.0076637497781955055
2016-05-26,0.0016950381685258975,0.0002865125668369828,0.02522997924071091
2016-05-27,-0.0003625740870544236,0.004299417379895809,-0.00923954578720032
2016-05-31,0.0008461555274501542,-0.001902540802233288,0.0008518675345341453
2016-06-01,0.0003511846491111026,0.002049083514326755,-0.016440468601288782
2016-06-02,0.0019347906175635199,0.003043681643242868,-0.0027327356754038856
2016-06-03,0.0062791068531704575,-0.002987104675745922,0.00013700139934802458
2016-06-06,-0.0015601569847982777,0.0050887543277648994,0.007717276207808599
2016-06-07,0.00012027174380668804,0.0015611807277358114,0.05283668197567204
2016-06-08,0.001202103963239276,0.003259670162459871,0.013686831518021192
2016-06-09,0.0009604348601797152,-0.0013654535581568705,-0.026154878987485475
2016-06-10,0.0009581098289530576,-0.009477501566408475,-0.0460847232525351
2016-06-13,0.00023999925219309048,-0.0077118027941285305,-0.00420496739684062
2016-06-14,-0.00011938674928568815,-0.0019670327318459524,-0.013356605490256634
2016-06-15,0.0022757457539039905,-0.0013941285598761954,0.012746565418183309
2016-06-16,0.0010754328862154772,0.002984820508555419,0.0010565546173815221
2016-06-17,-0.0014331463652541565,-0.0037244465220303002,-0.011288062840889457
2016-06-20,-0.0022710446817196805,0.006440175080933974,0.019631474173017693
2016-06-21,-0.0013182079711202555,0.002838561356096836,-0.0004096198348979563
2016-06-22,0.0003600921892177311,-0.0016312283311560316,-0.10450341756812143
2016-06-23,-0.0017993449078983481,0.013022570260343924,-0.001322128315258908
2016-06-24,0.005647078953629148,-0.03590922537605201,-0.016547827629193046
2016-06-27,0.00501822940793617,-0.017909974649900184,0.027957518513328727
2016-06-28,0.0011892426416770796,0.01803612059421633,0.016318349791359932
2016-06-29,-0.0003566038068006927,0.017027711362780362,0.041627392999816326
2016-06-30,0.0013064303228085272,0.013645517544766506,0.009943412480724279
2016-07-01,0.0027808154397335194,0.0021007537895034734,0.019879378262587677
2016-07-05,0.003438196578950059,-0.007193549883722117,-0.011639738141737244
2016-07-06,0.0017715663712407625,0.005998032542567255,0.002149711537805965
2016-07-07,-0.0016513490819493049,-0.0006201843416684394,0.006994990541306256
2016-07-08,0.0025988587925027673,0.014890298863374118,0.0038899525017721537
2016-07-11,-0.0029446499390702874,0.0035270799269919717,0.036903805062947104
2016-07-12,-0.004017618632180864,0.007263420347199956,-0.0005783013468687592
2016-07-13,0.0017797101951375627,-0.0001398619618970809,-0.009436981531152133
